Symbol,Buy/Sell,CBT,Target Price,Status,ExitPrice,ExitDate,2026-06-09_DayMaxProfit,2026-06-09_DayMaxLoss,2026-06-09_MaxProfit,2026-06-09_MaxLoss,2026-06-09_MaxDrawdown,2026-06-09_CurrentPnL,2026-06-10_DayMaxProfit,2026-06-10_DayMaxLoss,2026-06-10_MaxProfit,2026-06-10_MaxLoss,2026-06-10_MaxDrawdown,2026-06-10_CurrentPnL,2026-06-11_DayMaxProfit,2026-06-11_DayMaxLoss,2026-06-11_MaxProfit,2026-06-11_MaxLoss,2026-06-11_MaxDrawdown,2026-06-11_CurrentPnL,2026-06-12_DayMaxProfit,2026-06-12_DayMaxLoss,2026-06-12_MaxProfit,2026-06-12_MaxLoss,2026-06-12_MaxDrawdown,2026-06-12_CurrentPnL,2026-06-15_DayMaxProfit,2026-06-15_DayMaxLoss,2026-06-15_MaxProfit,2026-06-15_MaxLoss,2026-06-15_MaxDrawdown,2026-06-15_CurrentPnL,2026-06-16_DayMaxProfit,2026-06-16_DayMaxLoss,2026-06-16_MaxProfit,2026-06-16_MaxLoss,2026-06-16_MaxDrawdown,2026-06-16_CurrentPnL,2026-06-17_DayMaxProfit,2026-06-17_DayMaxLoss,2026-06-17_MaxProfit,2026-06-17_MaxLoss,2026-06-17_MaxDrawdown,2026-06-17_CurrentPnL,2026-06-18_DayMaxProfit,2026-06-18_DayMaxLoss,2026-06-18_MaxProfit,2026-06-18_MaxLoss,2026-06-18_MaxDrawdown,2026-06-18_CurrentPnL,2026-06-22_DayMaxProfit,2026-06-22_DayMaxLoss,2026-06-22_MaxProfit,2026-06-22_MaxLoss,2026-06-22_MaxDrawdown,2026-06-22_CurrentPnL,2026-06-23_DayMaxProfit,2026-06-23_DayMaxLoss,2026-06-23_MaxProfit,2026-06-23_MaxLoss,2026-06-23_MaxDrawdown,2026-06-23_CurrentPnL,2026-06-24_DayMaxProfit,2026-06-24_DayMaxLoss,2026-06-24_MaxProfit,2026-06-24_MaxLoss,2026-06-24_MaxDrawdown,2026-06-24_CurrentPnL,2026-06-25_DayMaxProfit,2026-06-25_DayMaxLoss,2026-06-25_MaxProfit,2026-06-25_MaxLoss,2026-06-25_MaxDrawdown,2026-06-25_CurrentPnL,2026-06-26_DayMaxProfit,2026-06-26_DayMaxLoss,2026-06-26_MaxProfit,2026-06-26_MaxLoss,2026-06-26_MaxDrawdown,2026-06-26_CurrentPnL,2026-06-29_DayMaxProfit,2026-06-29_DayMaxLoss,2026-06-29_MaxProfit,2026-06-29_MaxLoss,2026-06-29_MaxDrawdown,2026-06-29_CurrentPnL,2026-06-30_DayMaxProfit,2026-06-30_DayMaxLoss,2026-06-30_MaxProfit,2026-06-30_MaxLoss,2026-06-30_MaxDrawdown,2026-06-30_CurrentPnL,2026-07-01_DayMaxProfit,2026-07-01_DayMaxLoss,2026-07-01_MaxProfit,2026-07-01_MaxLoss,2026-07-01_MaxDrawdown,2026-07-01_CurrentPnL,2026-07-02_DayMaxProfit,2026-07-02_DayMaxLoss,2026-07-02_MaxProfit,2026-07-02_MaxLoss,2026-07-02_MaxDrawdown,2026-07-02_CurrentPnL,2026-07-06_DayMaxProfit,2026-07-06_DayMaxLoss,2026-07-06_MaxProfit,2026-07-06_MaxLoss,2026-07-06_MaxDrawdown,2026-07-06_CurrentPnL,2026-07-07_DayMaxProfit,2026-07-07_DayMaxLoss,2026-07-07_MaxProfit,2026-07-07_MaxLoss,2026-07-07_MaxDrawdown,2026-07-07_CurrentPnL,2026-07-08_DayMaxProfit,2026-07-08_DayMaxLoss,2026-07-08_MaxProfit,2026-07-08_MaxLoss,2026-07-08_MaxDrawdown,2026-07-08_CurrentPnL,2026-07-09_DayMaxProfit,2026-07-09_DayMaxLoss,2026-07-09_MaxProfit,2026-07-09_MaxLoss,2026-07-09_MaxDrawdown,2026-07-09_CurrentPnL,2026-07-10_DayMaxProfit,2026-07-10_DayMaxLoss,2026-07-10_MaxProfit,2026-07-10_MaxLoss,2026-07-10_MaxDrawdown,2026-07-10_CurrentPnL,2026-07-13_DayMaxProfit,2026-07-13_DayMaxLoss,2026-07-13_MaxProfit,2026-07-13_MaxLoss,2026-07-13_MaxDrawdown,2026-07-13_CurrentPnL,2026-07-14_DayMaxProfit,2026-07-14_DayMaxLoss,2026-07-14_MaxProfit,2026-07-14_MaxLoss,2026-07-14_MaxDrawdown,2026-07-14_CurrentPnL,2026-07-15_DayMaxProfit,2026-07-15_DayMaxLoss,2026-07-15_MaxProfit,2026-07-15_MaxLoss,2026-07-15_MaxDrawdown,2026-07-15_CurrentPnL,2026-07-16_DayMaxProfit,2026-07-16_DayMaxLoss,2026-07-16_MaxProfit,2026-07-16_MaxLoss,2026-07-16_MaxDrawdown,2026-07-16_CurrentPnL,2026-07-17_DayMaxProfit,2026-07-17_DayMaxLoss,2026-07-17_MaxProfit,2026-07-17_MaxLoss,2026-07-17_MaxDrawdown,2026-07-17_CurrentPnL,2026-07-20_DayMaxProfit,2026-07-20_DayMaxLoss,2026-07-20_MaxProfit,2026-07-20_MaxLoss,2026-07-20_MaxDrawdown,2026-07-20_CurrentPnL,2026-07-21_DayMaxProfit,2026-07-21_DayMaxLoss,2026-07-21_MaxProfit,2026-07-21_MaxLoss,2026-07-21_MaxDrawdown,2026-07-21_CurrentPnL,2026-07-22_DayMaxProfit,2026-07-22_DayMaxLoss,2026-07-22_MaxProfit,2026-07-22_MaxLoss,2026-07-22_MaxDrawdown,2026-07-22_CurrentPnL,2026-07-23_DayMaxProfit,2026-07-23_DayMaxLoss,2026-07-23_MaxProfit,2026-07-23_MaxLoss,2026-07-23_MaxDrawdown,2026-07-23_CurrentPnL,2026-07-24_DayMaxProfit,2026-07-24_DayMaxLoss,2026-07-24_MaxProfit,2026-07-24_MaxLoss,2026-07-24_MaxDrawdown,2026-07-24_CurrentPnL,2026-07-27_DayMaxProfit,2026-07-27_DayMaxLoss,2026-07-27_MaxProfit,2026-07-27_MaxLoss,2026-07-27_MaxDrawdown,2026-07-27_CurrentPnL,2026-07-28_DayMaxProfit,2026-07-28_DayMaxLoss,2026-07-28_MaxProfit,2026-07-28_MaxLoss,2026-07-28_MaxDrawdown,2026-07-28_CurrentPnL,2026-07-29_DayMaxProfit,2026-07-29_DayMaxLoss,2026-07-29_MaxProfit,2026-07-29_MaxLoss,2026-07-29_MaxDrawdown,2026-07-29_CurrentPnL,2026-07-30_DayMaxProfit,2026-07-30_DayMaxLoss,2026-07-30_MaxProfit,2026-07-30_MaxLoss,2026-07-30_MaxDrawdown,2026-07-30_CurrentPnL,2026-07-31_DayMaxProfit,2026-07-31_DayMaxLoss,2026-07-31_MaxProfit,2026-07-31_MaxLoss,2026-07-31_MaxDrawdown,2026-07-31_CurrentPnL,2026-08-03_DayMaxProfit,2026-08-03_DayMaxLoss,2026-08-03_MaxProfit,2026-08-03_MaxLoss,2026-08-03_MaxDrawdown,2026-08-03_CurrentPnL,2026-08-04_DayMaxProfit,2026-08-04_DayMaxLoss,2026-08-04_MaxProfit,2026-08-04_MaxLoss,2026-08-04_MaxDrawdown,2026-08-04_CurrentPnL,2026-08-05_DayMaxProfit,2026-08-05_DayMaxLoss,2026-08-05_MaxProfit,2026-08-05_MaxLoss,2026-08-05_MaxDrawdown,2026-08-05_CurrentPnL,2026-08-06_DayMaxProfit,2026-08-06_DayMaxLoss,2026-08-06_MaxProfit,2026-08-06_MaxLoss,2026-08-06_MaxDrawdown,2026-08-06_CurrentPnL,2026-08-07_DayMaxProfit,2026-08-07_DayMaxLoss,2026-08-07_MaxProfit,2026-08-07_MaxLoss,2026-08-07_MaxDrawdown,2026-08-07_CurrentPnL,2026-08-10_DayMaxProfit,2026-08-10_DayMaxLoss,2026-08-10_MaxProfit,2026-08-10_MaxLoss,2026-08-10_MaxDrawdown,2026-08-10_CurrentPnL,2026-08-11_DayMaxProfit,2026-08-11_DayMaxLoss,2026-08-11_MaxProfit,2026-08-11_MaxLoss,2026-08-11_MaxDrawdown,2026-08-11_CurrentPnL,2026-08-12_DayMaxProfit,2026-08-12_DayMaxLoss,2026-08-12_MaxProfit,2026-08-12_MaxLoss,2026-08-12_MaxDrawdown,2026-08-12_CurrentPnL
AJG,Sell,212.52,201.34070212398797,Open,,,-0.02,-3.29,-0.02,-3.29,-3.29,-2.13,-1.59,-6.03,-0.02,-6.03,-6.03,-3.59,-3.79,-5.24,-0.02,-6.03,-6.03,-3.94,-2.21,-4.65,-0.02,-6.03,-6.03,-2.90,-0.93,-2.93,-0.02,-6.03,-6.03,-1.52,-0.79,-2.52,-0.02,-6.03,-6.03,-1.59,-1.46,-5.87,-0.02,-6.03,-6.03,-1.68,0.58,-1.72,0.58,-6.03,-6.03,-0.72,2.09,-1.69,2.09,-6.03,-6.03,1.62,0.25,-2.52,2.09,-6.03,-6.03,-1.53,-1.23,-4.45,2.09,-6.03,-6.54,-3.88,-2.49,-4.92,2.09,-6.03,-7.01,-2.51,-3.36,-6.61,2.09,-6.61,-8.70,-6.35,-5.05,-6.90,2.09,-6.90,-8.99,-6.87,-5.63,-8.50,2.09,-8.50,-10.59,-8.02,-8.05,-14.85,2.09,-14.85,-16.94,-12.78,-13.08,-19.03,2.09,-19.03,-21.12,-18.78,-16.64,-18.48,2.09,-19.03,-21.12,-17.53,-18.58,-20.76,2.09,-20.76,-22.85,-19.83,-18.51,-20.87,2.09,-20.87,-22.96,-20.75,-18.45,-20.09,2.09,-20.87,-22.96,-19.41,-18.08,-20.22,2.09,-20.87,-22.96,-19.09,-20.45,-22.94,2.09,-22.94,-25.03,-22.92,-19.43,-22.43,2.09,-22.94,-25.03,-19.44,-15.92,-20.28,2.09,-22.94,-25.03,-16.59,-17.64,-20.53,2.09,-22.94,-25.03,-20.43,-18.72,-23.24,2.09,-23.24,-25.33,-19.47,-17.53,-19.88,2.09,-23.24,-25.33,-19.36,-16.29,-20.22,2.09,-23.24,-25.33,-16.80,-13.47,-16.71,2.09,-23.24,-25.33,-14.11,-13.39,-14.74,2.09,-23.24,-25.33,-13.97,-13.46,-16.90,2.09,-23.24,-25.33,-16.59,-16.76,-20.18,2.09,-23.24,-25.33,-19.22,-19.59,-24.87,2.09,-24.87,-26.96,-24.84,-22.03,-26.95,2.09,-26.95,-29.04,-26.53,-19.30,-27.04,2.09,-27.04,-29.13,-20.68,-14.00,-20.33,2.09,-27.04,-29.13,-17.36,-15.86,-20.45,2.09,-27.04,-29.13,-16.60,-13.32,-17.09,2.09,-27.04,-29.13,-16.72,-16.49,-18.71,2.09,-27.04,-29.13,-18.12,-16.47,-19.41,2.09,-27.04,-29.13,-18.45,-15.89,-18.60,2.09,-27.04,-29.13,-16.75,-15.44,-18.98,2.09,-27.04,-29.13,-18.78,-16.22,-20.55,2.09,-27.04,-29.13,-19.29,-16.75,-20.60,2.09,-27.04,-29.13,-20.21
FCFS,Sell,223.74,211.69531884765624,TP Hit,211.69531884765624,2026-06-10,-0.48,-2.80,-0.48,-2.80,-2.80,-2.51,5.38,-2.97,5.38,-2.97,-8.36,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEGA,Buy,35.07,36.95,Open,,,0.29,-5.28,0.29,-5.28,-5.56,-2.59,-3.05,-6.70,0.29,-6.70,-6.99,-6.16,-5.85,-8.84,0.29,-8.84,-9.13,-6.44,-6.10,-10.29,0.29,-10.29,-10.58,-6.59,-3.48,-7.13,0.29,-10.29,-10.58,-6.70,-4.93,-8.98,0.29,-10.29,-10.58,-7.76,-6.79,-14.14,0.29,-14.14,-14.43,-13.80,-13.63,-16.17,0.29,-16.17,-16.46,-14.20,-13.17,-18.11,0.29,-18.11,-18.40,-16.22,-14.09,-17.19,0.29,-18.11,-18.40,-14.91,-12.29,-15.63,0.29,-18.11,-18.40,-14.68,-13.60,-18.28,0.29,-18.28,-18.57,-18.11,-11.92,-17.22,0.29,-18.28,-18.57,-12.23,-9.72,-14.03,0.29,-18.28,-18.57,-13.17,-13.92,-16.48,0.29,-18.28,-18.57,-14.54,-9.52,-12.38,0.29,-18.28,-18.57,-11.35,-8.47,-11.52,0.29,-18.28,-18.57,-11.46,-9.87,-13.63,0.29,-18.28,-18.57,-10.81,-7.67,-10.66,0.29,-18.28,-18.57,-8.16,-8.38,-11.15,0.29,-18.28,-18.57,-10.04,-8.38,-13.57,0.29,-18.28,-18.57,-8.55,-5.59,-11.09,0.29,-18.28,-18.57,-10.92,-7.21,-11.66,0.29,-18.28,-18.57,-8.93,-8.90,-13.74,0.29,-18.28,-18.57,-12.52,-8.04,-11.49,0.29,-18.28,-18.57,-10.81,-5.93,-11.52,0.29,-18.28,-18.57,-6.13,-5.33,-11.01,0.29,-18.28,-18.57,-8.30,-8.44,-12.03,0.29,-18.28,-18.57,-9.64,-10.27,-13.32,0.29,-18.28,-18.57,-11.78,-21.59,-28.43,0.29,-28.43,-28.72,-25.89,-23.75,-27.74,0.29,-28.43,-28.72,-25.83,-23.44,-26.40,0.29,-28.43,-28.72,-23.52,-15.48,-21.61,0.29,-28.43,-28.72,-18.45,-14.03,-17.37,0.29,-28.43,-28.72,-15.80,-10.95,-16.20,0.29,-28.43,-28.72,-11.75,-13.60,-18.76,0.29,-28.43,-28.72,-14.37,-12.57,-15.80,0.29,-28.43,-28.72,-12.89,-8.58,-12.12,0.29,-28.43,-28.72,-10.55,-9.44,-11.98,0.29,-28.43,-28.72,-9.47,-8.44,-10.38,0.29,-28.43,-28.72,-9.30,-9.32,-12.89,0.29,-28.43,-28.72,-9.69,-6.39,-8.84,0.29,-28.43,-28.72,-6.64,-5.33,-7.98,0.29,-28.43,-28.72,-5.87,-3.91,-7.16,0.29,-28.43,-28.72,-5.70,-6.39,-10.86,0.29,-28.43,-28.72,-10.61
RUM,Buy,7.87,9.09,Open,,,2.41,-9.28,2.41,-9.28,-11.69,-4.83,-3.77,-11.56,2.41,-11.56,-13.97,-11.05,-4.07,-14.04,2.41,-14.04,-16.45,-4.19,-3.81,-9.15,2.41,-14.04,-16.45,-9.02,0.64,-6.23,2.41,-14.04,-16.45,-1.52,-1.27,-7.88,2.41,-14.04,-16.45,-6.10,-1.84,-7.75,2.41,-14.04,-16.45,-7.37,10.67,-8.89,10.67,-14.04,-19.57,-6.48,-1.33,-13.72,10.67,-14.04,-24.39,-13.60,-11.82,-17.41,10.67,-17.41,-28.08,-14.49,-14.36,-23.06,10.67,-23.06,-33.73,-21.22,-20.46,-25.92,10.67,-25.92,-36.59,-20.71,-18.93,-24.14,10.67,-25.92,-36.59,-19.70,-16.33,-23.38,10.67,-25.92,-36.59,-21.35,-17.34,-22.74,10.67,-25.92,-36.59,-19.44,-17.53,-21.60,10.67,-25.92,-36.59,-20.20,-16.01,-23.70,10.67,-25.92,-36.59,-21.73,-16.33,-21.47,10.67,-25.92,-36.59,-17.28,-16.90,-21.86,10.67,-25.92,-36.59,-21.35,-19.95,-23.25,10.67,-25.92,-36.59,-20.20,-18.93,-20.90,10.67,-25.92,-36.59,-18.93,-16.39,-22.36,10.67,-25.92,-36.59,-22.11,-21.86,-26.56,10.67,-26.56,-37.23,-24.65,-22.74,-25.79,10.67,-26.56,-37.23,-23.89,-20.97,-25.03,10.67,-26.56,-37.23,-22.62,-23.13,-29.35,10.67,-29.35,-40.02,-27.32,-25.60,-30.50,10.67,-30.50,-41.17,-26.81,-24.40,-27.32,10.67,-30.50,-41.17,-25.92,-20.72,-25.92,10.67,-30.50,-41.17,-21.60,-20.08,-23.25,10.67,-30.50,-41.17,-21.86,-22.62,-25.03,10.67,-30.50,-41.17,-23.89,-23.38,-27.57,10.67,-30.50,-41.17,-27.45,-22.87,-26.49,10.67,-30.50,-41.17,-23.25,-22.36,-25.41,10.67,-30.50,-41.17,-23.38,-23.25,-28.21,10.67,-30.50,-41.17,-28.08,-23.25,-27.06,10.67,-30.50,-41.17,-25.03,-20.71,-26.68,10.67,-30.50,-41.17,-25.79,-19.44,-26.30,10.67,-30.50,-41.17,-21.35,-17.47,-20.84,10.67,-30.50,-41.17,-18.30,-18.23,-21.41,10.67,-30.50,-41.17,-21.35,-20.08,-22.62,10.67,-30.50,-41.17,-21.22,-17.66,-20.71,10.67,-30.50,-41.17,-18.87,-17.03,-21.54,10.67,-30.50,-41.17,-21.09,-10.67,-24.02,10.67,-30.50,-41.17,-12.07,-3.18,-11.44,10.67,-30.50,-41.17,-4.07
IONQ,Buy,62.8,69.23,Open,,,1.83,-15.18,1.83,-15.18,-17.01,-9.73,-3.26,-10.03,1.83,-15.18,-17.01,-9.82,-5.31,-12.82,1.83,-15.18,-17.01,-7.66,-4.09,-10.57,1.83,-15.18,-17.01,-7.88,1.21,-3.52,1.83,-15.18,-17.01,-2.58,-3.04,-10.97,1.83,-15.18,-17.01,-10.73,-8.08,-13.29,1.83,-15.18,-17.01,-12.91,-9.78,-15.73,1.83,-15.73,-17.56,-9.95,-1.29,-11.58,1.83,-15.73,-17.56,-7.13,-2.12,-10.83,1.83,-15.73,-17.56,-7.88,-8.68,-16.62,1.83,-16.62,-18.45,-14.65,-12.30,-20.13,1.83,-20.13,-21.96,-19.49,-16.44,-22.79,1.83,-22.79,-24.62,-21.48,-13.69,-20.94,1.83,-22.79,-24.62,-14.20,-12.68,-16.56,1.83,-22.79,-24.62,-15.19,-12.80,-18.15,1.83,-22.79,-24.62,-18.15,-13.38,-23.28,1.83,-23.28,-25.11,-21.78,-18.26,-22.31,1.83,-23.28,-25.11,-22.18,-23.65,-29.90,1.83,-29.90,-31.73,-27.77,-26.39,-30.38,1.83,-30.38,-32.21,-28.22,-26.75,-29.35,1.83,-30.38,-32.21,-28.71,-27.63,-32.48,1.83,-32.48,-34.31,-31.75,-32.83,-38.50,1.83,-38.50,-40.33,-38.09,-35.60,-38.34,1.83,-38.50,-40.33,-37.44,-36.19,-41.31,1.83,-41.31,-43.14,-40.27,-40.70,-44.79,1.83,-44.79,-46.62,-44.11,-42.82,-46.99,1.83,-46.99,-48.82,-44.62,-42.20,-45.53,1.83,-46.99,-48.82,-45.48,-42.57,-44.75,1.83,-46.99,-48.82,-43.46,-42.69,-44.82,1.83,-46.99,-48.82,-44.78,-43.44,-46.55,1.83,-46.99,-48.82,-45.75,-45.38,-48.15,1.83,-48.15,-49.98,-47.71,-40.81,-45.38,1.83,-48.15,-49.98,-42.80,-44.82,-48.85,1.83,-48.85,-50.68,-46.05,-45.35,-49.35,1.83,-49.35,-51.18,-49.06,-42.39,-47.45,1.83,-49.35,-51.18,-43.04,-40.06,-43.34,1.83,-49.35,-51.18,-41.97,-36.05,-43.59,1.83,-49.35,-51.18,-38.14,-33.04,-36.97,1.83,-49.35,-51.18,-33.57,-33.28,-36.78,1.83,-49.35,-51.18,-36.42,-33.31,-36.86,1.83,-49.35,-51.18,-36.75,-28.96,-36.31,1.83,-49.35,-51.18,-29.25,-29.62,-32.80,1.83,-49.35,-51.18,-32.28,-29.90,-32.83,1.83,-49.35,-51.18,-30.83,-27.48,-31.78,1.83,-49.35,-51.18,-28.03
FSLY,Buy,19.38,20.81,TP Hit,20.81,2026-07-10,-0.10,-9.70,-0.10,-9.70,-9.70,-3.87,-0.26,-5.88,-0.10,-9.70,-9.70,-3.77,-1.65,-7.48,-0.10,-9.70,-9.70,-2.58,2.43,-5.83,2.43,-9.70,-9.70,-4.28,0.36,-5.68,2.43,-9.70,-9.70,-4.28,-5.88,-10.94,2.43,-10.94,-13.37,-10.32,-5.93,-11.02,2.43,-11.02,-13.45,-10.17,-7.07,-12.98,2.43,-12.98,-15.41,-7.64,-8.26,-13.93,2.43,-13.93,-16.36,-11.40,-10.84,-14.65,2.43,-14.65,-17.08,-14.04,-13.31,-17.70,2.43,-17.70,-20.13,-15.48,-15.43,-18.78,2.43,-18.78,-21.21,-16.33,-11.25,-18.73,2.43,-18.78,-21.21,-11.71,-3.66,-10.99,2.43,-18.78,-21.21,-7.12,-5.06,-9.13,2.43,-18.78,-21.21,-5.26,-1.14,-7.53,2.43,-18.78,-21.21,-4.23,-3.04,-8.51,2.43,-18.78,-21.21,-6.45,-2.89,-7.28,2.43,-18.78,-21.21,-5.83,-0.57,-6.66,2.43,-18.78,-21.21,-4.08,4.28,-7.12,4.28,-18.78,-21.21,1.86,5.73,-0.93,5.73,-18.78,-21.21,4.90,7.38,-0.10,7.38,-18.78,-21.21,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
