Symbol,Buy/Sell,CBT,Target Price,Status,ExitPrice,ExitDate,2026-05-08_DayMaxProfit,2026-05-08_DayMaxLoss,2026-05-08_MaxProfit,2026-05-08_MaxLoss,2026-05-08_MaxDrawdown,2026-05-08_CurrentPnL,2026-05-11_DayMaxProfit,2026-05-11_DayMaxLoss,2026-05-11_MaxProfit,2026-05-11_MaxLoss,2026-05-11_MaxDrawdown,2026-05-11_CurrentPnL,2026-05-12_DayMaxProfit,2026-05-12_DayMaxLoss,2026-05-12_MaxProfit,2026-05-12_MaxLoss,2026-05-12_MaxDrawdown,2026-05-12_CurrentPnL,2026-05-13_DayMaxProfit,2026-05-13_DayMaxLoss,2026-05-13_MaxProfit,2026-05-13_MaxLoss,2026-05-13_MaxDrawdown,2026-05-13_CurrentPnL,2026-05-14_DayMaxProfit,2026-05-14_DayMaxLoss,2026-05-14_MaxProfit,2026-05-14_MaxLoss,2026-05-14_MaxDrawdown,2026-05-14_CurrentPnL,2026-05-15_DayMaxProfit,2026-05-15_DayMaxLoss,2026-05-15_MaxProfit,2026-05-15_MaxLoss,2026-05-15_MaxDrawdown,2026-05-15_CurrentPnL,2026-05-18_DayMaxProfit,2026-05-18_DayMaxLoss,2026-05-18_MaxProfit,2026-05-18_MaxLoss,2026-05-18_MaxDrawdown,2026-05-18_CurrentPnL,2026-05-19_DayMaxProfit,2026-05-19_DayMaxLoss,2026-05-19_MaxProfit,2026-05-19_MaxLoss,2026-05-19_MaxDrawdown,2026-05-19_CurrentPnL,2026-05-20_DayMaxProfit,2026-05-20_DayMaxLoss,2026-05-20_MaxProfit,2026-05-20_MaxLoss,2026-05-20_MaxDrawdown,2026-05-20_CurrentPnL,2026-05-21_DayMaxProfit,2026-05-21_DayMaxLoss,2026-05-21_MaxProfit,2026-05-21_MaxLoss,2026-05-21_MaxDrawdown,2026-05-21_CurrentPnL,2026-05-22_DayMaxProfit,2026-05-22_DayMaxLoss,2026-05-22_MaxProfit,2026-05-22_MaxLoss,2026-05-22_MaxDrawdown,2026-05-22_CurrentPnL,2026-05-26_DayMaxProfit,2026-05-26_DayMaxLoss,2026-05-26_MaxProfit,2026-05-26_MaxLoss,2026-05-26_MaxDrawdown,2026-05-26_CurrentPnL,2026-05-27_DayMaxProfit,2026-05-27_DayMaxLoss,2026-05-27_MaxProfit,2026-05-27_MaxLoss,2026-05-27_MaxDrawdown,2026-05-27_CurrentPnL,2026-05-28_DayMaxProfit,2026-05-28_DayMaxLoss,2026-05-28_MaxProfit,2026-05-28_MaxLoss,2026-05-28_MaxDrawdown,2026-05-28_CurrentPnL,2026-05-29_DayMaxProfit,2026-05-29_DayMaxLoss,2026-05-29_MaxProfit,2026-05-29_MaxLoss,2026-05-29_MaxDrawdown,2026-05-29_CurrentPnL,2026-06-01_DayMaxProfit,2026-06-01_DayMaxLoss,2026-06-01_MaxProfit,2026-06-01_MaxLoss,2026-06-01_MaxDrawdown,2026-06-01_CurrentPnL,2026-06-02_DayMaxProfit,2026-06-02_DayMaxLoss,2026-06-02_MaxProfit,2026-06-02_MaxLoss,2026-06-02_MaxDrawdown,2026-06-02_CurrentPnL,2026-06-03_DayMaxProfit,2026-06-03_DayMaxLoss,2026-06-03_MaxProfit,2026-06-03_MaxLoss,2026-06-03_MaxDrawdown,2026-06-03_CurrentPnL,2026-06-04_DayMaxProfit,2026-06-04_DayMaxLoss,2026-06-04_MaxProfit,2026-06-04_MaxLoss,2026-06-04_MaxDrawdown,2026-06-04_CurrentPnL,2026-06-05_DayMaxProfit,2026-06-05_DayMaxLoss,2026-06-05_MaxProfit,2026-06-05_MaxLoss,2026-06-05_MaxDrawdown,2026-06-05_CurrentPnL,2026-06-08_DayMaxProfit,2026-06-08_DayMaxLoss,2026-06-08_MaxProfit,2026-06-08_MaxLoss,2026-06-08_MaxDrawdown,2026-06-08_CurrentPnL,2026-06-09_DayMaxProfit,2026-06-09_DayMaxLoss,2026-06-09_MaxProfit,2026-06-09_MaxLoss,2026-06-09_MaxDrawdown,2026-06-09_CurrentPnL,2026-06-10_DayMaxProfit,2026-06-10_DayMaxLoss,2026-06-10_MaxProfit,2026-06-10_MaxLoss,2026-06-10_MaxDrawdown,2026-06-10_CurrentPnL,2026-06-11_DayMaxProfit,2026-06-11_DayMaxLoss,2026-06-11_MaxProfit,2026-06-11_MaxLoss,2026-06-11_MaxDrawdown,2026-06-11_CurrentPnL,2026-06-12_DayMaxProfit,2026-06-12_DayMaxLoss,2026-06-12_MaxProfit,2026-06-12_MaxLoss,2026-06-12_MaxDrawdown,2026-06-12_CurrentPnL,2026-06-15_DayMaxProfit,2026-06-15_DayMaxLoss,2026-06-15_MaxProfit,2026-06-15_MaxLoss,2026-06-15_MaxDrawdown,2026-06-15_CurrentPnL,2026-06-16_DayMaxProfit,2026-06-16_DayMaxLoss,2026-06-16_MaxProfit,2026-06-16_MaxLoss,2026-06-16_MaxDrawdown,2026-06-16_CurrentPnL,2026-06-17_DayMaxProfit,2026-06-17_DayMaxLoss,2026-06-17_MaxProfit,2026-06-17_MaxLoss,2026-06-17_MaxDrawdown,2026-06-17_CurrentPnL,2026-06-18_DayMaxProfit,2026-06-18_DayMaxLoss,2026-06-18_MaxProfit,2026-06-18_MaxLoss,2026-06-18_MaxDrawdown,2026-06-18_CurrentPnL,2026-06-22_DayMaxProfit,2026-06-22_DayMaxLoss,2026-06-22_MaxProfit,2026-06-22_MaxLoss,2026-06-22_MaxDrawdown,2026-06-22_CurrentPnL,2026-06-23_DayMaxProfit,2026-06-23_DayMaxLoss,2026-06-23_MaxProfit,2026-06-23_MaxLoss,2026-06-23_MaxDrawdown,2026-06-23_CurrentPnL,2026-06-24_DayMaxProfit,2026-06-24_DayMaxLoss,2026-06-24_MaxProfit,2026-06-24_MaxLoss,2026-06-24_MaxDrawdown,2026-06-24_CurrentPnL,2026-06-25_DayMaxProfit,2026-06-25_DayMaxLoss,2026-06-25_MaxProfit,2026-06-25_MaxLoss,2026-06-25_MaxDrawdown,2026-06-25_CurrentPnL,2026-06-26_DayMaxProfit,2026-06-26_DayMaxLoss,2026-06-26_MaxProfit,2026-06-26_MaxLoss,2026-06-26_MaxDrawdown,2026-06-26_CurrentPnL,2026-06-29_DayMaxProfit,2026-06-29_DayMaxLoss,2026-06-29_MaxProfit,2026-06-29_MaxLoss,2026-06-29_MaxDrawdown,2026-06-29_CurrentPnL,2026-06-30_DayMaxProfit,2026-06-30_DayMaxLoss,2026-06-30_MaxProfit,2026-06-30_MaxLoss,2026-06-30_MaxDrawdown,2026-06-30_CurrentPnL,2026-07-01_DayMaxProfit,2026-07-01_DayMaxLoss,2026-07-01_MaxProfit,2026-07-01_MaxLoss,2026-07-01_MaxDrawdown,2026-07-01_CurrentPnL,2026-07-02_DayMaxProfit,2026-07-02_DayMaxLoss,2026-07-02_MaxProfit,2026-07-02_MaxLoss,2026-07-02_MaxDrawdown,2026-07-02_CurrentPnL,2026-07-06_DayMaxProfit,2026-07-06_DayMaxLoss,2026-07-06_MaxProfit,2026-07-06_MaxLoss,2026-07-06_MaxDrawdown,2026-07-06_CurrentPnL,2026-07-07_DayMaxProfit,2026-07-07_DayMaxLoss,2026-07-07_MaxProfit,2026-07-07_MaxLoss,2026-07-07_MaxDrawdown,2026-07-07_CurrentPnL,2026-07-08_DayMaxProfit,2026-07-08_DayMaxLoss,2026-07-08_MaxProfit,2026-07-08_MaxLoss,2026-07-08_MaxDrawdown,2026-07-08_CurrentPnL,2026-07-09_DayMaxProfit,2026-07-09_DayMaxLoss,2026-07-09_MaxProfit,2026-07-09_MaxLoss,2026-07-09_MaxDrawdown,2026-07-09_CurrentPnL,2026-07-10_DayMaxProfit,2026-07-10_DayMaxLoss,2026-07-10_MaxProfit,2026-07-10_MaxLoss,2026-07-10_MaxDrawdown,2026-07-10_CurrentPnL,2026-07-13_DayMaxProfit,2026-07-13_DayMaxLoss,2026-07-13_MaxProfit,2026-07-13_MaxLoss,2026-07-13_MaxDrawdown,2026-07-13_CurrentPnL,2026-07-14_DayMaxProfit,2026-07-14_DayMaxLoss,2026-07-14_MaxProfit,2026-07-14_MaxLoss,2026-07-14_MaxDrawdown,2026-07-14_CurrentPnL,2026-07-15_DayMaxProfit,2026-07-15_DayMaxLoss,2026-07-15_MaxProfit,2026-07-15_MaxLoss,2026-07-15_MaxDrawdown,2026-07-15_CurrentPnL,2026-07-16_DayMaxProfit,2026-07-16_DayMaxLoss,2026-07-16_MaxProfit,2026-07-16_MaxLoss,2026-07-16_MaxDrawdown,2026-07-16_CurrentPnL,2026-07-17_DayMaxProfit,2026-07-17_DayMaxLoss,2026-07-17_MaxProfit,2026-07-17_MaxLoss,2026-07-17_MaxDrawdown,2026-07-17_CurrentPnL,2026-07-20_DayMaxProfit,2026-07-20_DayMaxLoss,2026-07-20_MaxProfit,2026-07-20_MaxLoss,2026-07-20_MaxDrawdown,2026-07-20_CurrentPnL,2026-07-21_DayMaxProfit,2026-07-21_DayMaxLoss,2026-07-21_MaxProfit,2026-07-21_MaxLoss,2026-07-21_MaxDrawdown,2026-07-21_CurrentPnL,2026-07-22_DayMaxProfit,2026-07-22_DayMaxLoss,2026-07-22_MaxProfit,2026-07-22_MaxLoss,2026-07-22_MaxDrawdown,2026-07-22_CurrentPnL,2026-07-23_DayMaxProfit,2026-07-23_DayMaxLoss,2026-07-23_MaxProfit,2026-07-23_MaxLoss,2026-07-23_MaxDrawdown,2026-07-23_CurrentPnL,2026-07-24_DayMaxProfit,2026-07-24_DayMaxLoss,2026-07-24_MaxProfit,2026-07-24_MaxLoss,2026-07-24_MaxDrawdown,2026-07-24_CurrentPnL,2026-07-27_DayMaxProfit,2026-07-27_DayMaxLoss,2026-07-27_MaxProfit,2026-07-27_MaxLoss,2026-07-27_MaxDrawdown,2026-07-27_CurrentPnL,2026-07-28_DayMaxProfit,2026-07-28_DayMaxLoss,2026-07-28_MaxProfit,2026-07-28_MaxLoss,2026-07-28_MaxDrawdown,2026-07-28_CurrentPnL,2026-07-29_DayMaxProfit,2026-07-29_DayMaxLoss,2026-07-29_MaxProfit,2026-07-29_MaxLoss,2026-07-29_MaxDrawdown,2026-07-29_CurrentPnL,2026-07-30_DayMaxProfit,2026-07-30_DayMaxLoss,2026-07-30_MaxProfit,2026-07-30_MaxLoss,2026-07-30_MaxDrawdown,2026-07-30_CurrentPnL,2026-07-31_DayMaxProfit,2026-07-31_DayMaxLoss,2026-07-31_MaxProfit,2026-07-31_MaxLoss,2026-07-31_MaxDrawdown,2026-07-31_CurrentPnL,2026-08-03_DayMaxProfit,2026-08-03_DayMaxLoss,2026-08-03_MaxProfit,2026-08-03_MaxLoss,2026-08-03_MaxDrawdown,2026-08-03_CurrentPnL,2026-08-04_DayMaxProfit,2026-08-04_DayMaxLoss,2026-08-04_MaxProfit,2026-08-04_MaxLoss,2026-08-04_MaxDrawdown,2026-08-04_CurrentPnL,2026-08-05_DayMaxProfit,2026-08-05_DayMaxLoss,2026-08-05_MaxProfit,2026-08-05_MaxLoss,2026-08-05_MaxDrawdown,2026-08-05_CurrentPnL,2026-08-06_DayMaxProfit,2026-08-06_DayMaxLoss,2026-08-06_MaxProfit,2026-08-06_MaxLoss,2026-08-06_MaxDrawdown,2026-08-06_CurrentPnL,2026-08-07_DayMaxProfit,2026-08-07_DayMaxLoss,2026-08-07_MaxProfit,2026-08-07_MaxLoss,2026-08-07_MaxDrawdown,2026-08-07_CurrentPnL,2026-08-10_DayMaxProfit,2026-08-10_DayMaxLoss,2026-08-10_MaxProfit,2026-08-10_MaxLoss,2026-08-10_MaxDrawdown,2026-08-10_CurrentPnL,2026-08-11_DayMaxProfit,2026-08-11_DayMaxLoss,2026-08-11_MaxProfit,2026-08-11_MaxLoss,2026-08-11_MaxDrawdown,2026-08-11_CurrentPnL,2026-08-12_DayMaxProfit,2026-08-12_DayMaxLoss,2026-08-12_MaxProfit,2026-08-12_MaxLoss,2026-08-12_MaxDrawdown,2026-08-12_CurrentPnL,2026-08-13_DayMaxProfit,2026-08-13_DayMaxLoss,2026-08-13_MaxProfit,2026-08-13_MaxLoss,2026-08-13_MaxDrawdown,2026-08-13_CurrentPnL
GE,Sell,302.25,280.28274661658776,Open,,,1.79,-1.05,1.79,-1.05,-2.84,1.69,3.11,-0.27,3.11,-1.05,-3.38,0.49,2.96,0.44,3.11,-1.05,-3.38,1.59,3.62,1.27,3.62,-1.05,-3.38,2.49,4.36,1.46,4.36,-1.05,-3.38,3.54,6.93,4.61,6.93,-1.05,-3.38,6.86,6.69,4.97,6.93,-1.05,-3.38,5.38,6.49,4.91,6.93,-1.05,-3.38,5.61,5.32,0.60,6.93,-1.05,-6.33,0.69,2.48,-0.21,6.93,-1.05,-7.14,0.16,0.66,-1.34,6.93,-1.34,-8.27,-0.20,-1.36,-4.21,6.93,-4.21,-11.14,-4.05,-3.21,-6.03,6.93,-6.03,-12.96,-4.95,-3.98,-6.64,6.93,-6.64,-13.57,-6.14,-4.74,-7.83,6.93,-7.83,-14.76,-7.12,-4.19,-7.99,6.93,-7.99,-14.92,-7.39,-4.77,-7.54,6.93,-7.99,-14.92,-5.12,-2.89,-5.72,6.93,-7.99,-14.92,-4.10,-4.63,-9.00,6.93,-9.00,-15.93,-8.40,-6.71,-10.00,6.93,-10.00,-16.93,-8.52,-6.22,-9.85,6.93,-10.00,-16.93,-6.55,-5.88,-9.61,6.93,-10.00,-16.93,-9.33,-5.29,-9.37,6.93,-10.00,-16.93,-5.45,-5.79,-10.15,6.93,-10.15,-17.08,-10.09,-8.67,-11.45,6.93,-11.45,-18.38,-10.93,-13.14,-15.43,6.93,-15.43,-22.36,-13.24,-13.83,-16.75,6.93,-16.75,-23.68,-16.37,-15.80,-19.88,6.93,-19.88,-26.81,-18.12,-18.15,-20.66,6.93,-20.66,-27.59,-18.33,-17.30,-19.53,6.93,-20.66,-27.59,-17.49,-15.06,-19.08,6.93,-20.66,-27.59,-17.94,-17.67,-22.17,6.93,-22.17,-29.10,-21.05,-21.26,-25.61,6.93,-25.61,-32.54,-22.87,-20.37,-22.89,6.93,-25.61,-32.54,-22.08,-21.58,-24.40,6.93,-25.61,-32.54,-23.64,-22.00,-24.67,6.93,-25.61,-32.54,-23.65,-22.87,-24.63,6.93,-25.61,-32.54,-24.05,-23.86,-26.71,6.93,-26.71,-33.64,-24.90,-23.69,-25.82,6.93,-26.71,-33.64,-25.29,-20.31,-25.03,6.93,-26.71,-33.64,-21.42,-17.20,-20.10,6.93,-26.71,-33.64,-17.79,-18.40,-19.85,6.93,-26.71,-33.64,-18.79,-17.04,-19.33,6.93,-26.71,-33.64,-18.87,-16.47,-18.68,6.93,-26.71,-33.64,-16.93,-16.65,-18.84,6.93,-26.71,-33.64,-17.03,-16.91,-19.32,6.93,-26.71,-33.64,-19.22,-11.34,-17.21,6.93,-26.71,-33.64,-14.39,-13.49,-18.13,6.93,-26.71,-33.64,-15.41,-12.45,-18.15,6.93,-26.71,-33.64,-12.92,-12.49,-14.56,6.93,-26.71,-33.64,-12.72,-12.61,-14.21,6.93,-26.71,-33.64,-12.88,-12.03,-15.71,6.93,-26.71,-33.64,-15.47,-15.86,-19.10,6.93,-26.71,-33.64,-17.03,-17.80,-20.93,6.93,-26.71,-33.64,-19.64,-18.51,-21.35,6.93,-26.71,-33.64,-20.29,-15.41,-20.00,6.93,-26.71,-33.64,-16.01,-15.02,-17.99,6.93,-26.71,-33.64,-17.47,-17.05,-19.91,6.93,-26.71,-33.64,-19.13,-19.43,-22.40,6.93,-26.71,-33.64,-22.06,-21.95,-25.34,6.93,-26.71,-33.64,-24.82,-25.31,-27.22,6.93,-27.22,-34.15,-26.13,-23.34,-28.65,6.93,-28.65,-35.58,-23.92,-21.90,-25.00,6.93,-28.65,-35.58,-22.44,-20.71,-23.16,6.93,-28.65,-35.58,-21.32,-21.25,-23.26,6.93,-28.65,-35.58,-21.77,-20.18,-22.48,6.93,-28.65,-35.58,-20.87,-18.96,-21.45,6.93,-28.65,-35.58,-19.32
TROW,Sell,102.36,92.84691491257661,Open,,,0.05,-3.14,0.05,-3.14,-3.18,-2.90,-2.14,-3.27,0.05,-3.27,-3.32,-2.33,1.62,-1.73,1.62,-3.27,-3.35,-0.47,0.68,-1.71,1.62,-3.27,-3.35,-0.64,0.21,-1.59,1.62,-3.27,-3.35,-0.05,1.12,-0.22,1.62,-3.27,-3.35,0.34,1.50,-0.26,1.62,-3.27,-3.35,-0.02,1.58,-0.12,1.62,-3.27,-3.35,0.63,1.46,-0.71,1.62,-3.27,-3.35,0.52,1.82,0.22,1.82,-3.27,-3.35,0.40,0.31,-1.25,1.82,-3.27,-3.35,-1.01,-0.87,-2.07,1.82,-3.27,-3.89,-1.43,-1.28,-2.86,1.82,-3.27,-4.68,-2.09,-0.62,-1.83,1.82,-3.27,-4.68,-1.16,-0.88,-3.51,1.82,-3.51,-5.33,-2.12,-1.05,-3.23,1.82,-3.51,-5.33,-1.52,-1.38,-2.86,1.82,-3.51,-5.33,-1.91,0.70,-1.74,1.82,-3.51,-5.33,-1.61,-2.17,-5.71,1.82,-5.71,-7.53,-4.49,-2.81,-4.76,1.82,-5.71,-7.53,-3.55,-2.66,-4.06,1.82,-5.71,-7.53,-3.02,-2.19,-5.08,1.82,-5.71,-7.53,-3.47,-2.86,-6.58,1.82,-6.58,-8.40,-3.98,-3.32,-5.82,1.82,-6.58,-8.40,-5.77,-6.24,-7.96,1.82,-7.96,-9.78,-7.11,-5.98,-8.29,1.82,-8.29,-10.11,-6.11,-6.07,-7.46,1.82,-8.29,-10.11,-6.43,-5.30,-7.11,1.82,-8.29,-10.11,-5.63,-4.30,-6.81,1.82,-8.29,-10.11,-5.17,-5.23,-7.05,1.82,-8.29,-10.11,-5.50,-3.46,-5.41,1.82,-8.29,-10.11,-3.56,-1.99,-4.07,1.82,-8.29,-10.11,-2.77,-3.41,-5.98,1.82,-8.29,-10.11,-3.89,-3.70,-8.18,1.82,-8.29,-10.11,-7.73,-7.33,-11.91,1.82,-11.91,-13.73,-11.74,-10.53,-13.90,1.82,-13.90,-15.72,-11.07,-10.37,-14.83,1.82,-14.83,-16.65,-13.43,-13.71,-15.90,1.82,-15.90,-17.72,-15.82,-15.06,-17.64,1.82,-17.64,-19.46,-16.37,-16.67,-18.38,1.82,-18.38,-20.20,-17.39,-13.43,-17.01,1.82,-18.38,-20.20,-15.24,-14.14,-17.35,1.82,-18.38,-20.20,-14.35,-15.70,-17.14,1.82,-18.38,-20.20,-15.82,-10.45,-16.31,1.82,-18.38,-20.20,-11.03,-11.64,-13.80,1.82,-18.38,-20.20,-13.39,-15.04,-16.98,1.82,-18.38,-20.20,-15.85,-15.85,-17.20,1.82,-18.38,-20.20,-16.13,-13.65,-15.73,1.82,-18.38,-20.20,-14.64,-13.29,-15.28,1.82,-18.38,-20.20,-13.80,-13.56,-15.24,1.82,-18.38,-20.20,-14.90,-12.97,-15.07,1.82,-18.38,-20.20,-13.34,-11.25,-12.90,1.82,-18.38,-20.20,-12.30,-12.31,-14.21,1.82,-18.38,-20.20,-13.81,-14.38,-16.65,1.82,-18.38,-20.20,-16.46,-16.44,-19.19,1.82,-19.19,-21.01,-18.87,-15.88,-18.70,1.82,-19.19,-21.01,-16.13,-15.02,-17.12,1.82,-19.19,-21.01,-16.53,-7.71,-13.39,1.82,-19.19,-21.01,-9.17,-7.88,-11.47,1.82,-19.19,-21.01,-10.89,-9.90,-13.46,1.82,-19.19,-21.01,-13.12,-12.23,-14.22,1.82,-19.19,-21.01,-12.33,-10.46,-13.19,1.82,-19.19,-21.01,-11.00,-10.24,-11.80,1.82,-19.19,-21.01,-11.39,-10.85,-11.87,1.82,-19.19,-21.01,-11.15,-10.94,-12.36,1.82,-19.19,-21.01,-11.13,-8.27,-11.48,1.82,-19.19,-21.01,-8.85,-7.20,-9.84,1.82,-19.19,-21.01,-8.73
RVTY,Sell,98.79,85.74523005708193,Open,,,4.24,-3.48,4.24,-3.48,-7.72,-2.24,0.51,-4.26,4.24,-4.26,-8.50,-0.16,1.00,-1.49,4.24,-4.26,-8.50,-0.52,3.98,-0.72,4.24,-4.26,-8.50,3.83,3.95,0.83,4.24,-4.26,-8.50,2.44,5.02,3.21,5.02,-4.26,-8.50,4.88,4.94,2.17,5.02,-4.26,-8.50,3.35,5.15,1.55,5.15,-4.26,-8.50,2.96,5.33,1.98,5.33,-4.26,-8.50,4.04,5.89,2.58,5.89,-4.26,-8.50,3.45,4.13,1.80,5.89,-4.26,-8.50,1.86,3.49,1.74,5.89,-4.26,-8.50,1.98,3.11,0.24,5.89,-4.26,-8.50,2.02,1.63,-3.93,5.89,-4.26,-9.82,-2.46,-1.37,-6.33,5.89,-6.33,-12.22,-5.83,-1.40,-5.93,5.89,-6.33,-12.22,-1.75,0.74,-1.91,5.89,-6.33,-12.22,-1.62,-0.22,-3.74,5.89,-6.33,-12.22,-2.31,-2.88,-5.29,5.89,-6.33,-12.22,-3.65,1.20,-3.24,5.89,-6.33,-12.22,0.43,0.21,-3.77,5.89,-6.33,-12.22,-1.53,-2.60,-7.40,5.89,-7.40,-13.29,-5.41,-2.46,-7.51,5.89,-7.51,-13.40,-2.53,-0.39,-3.90,5.89,-7.51,-13.40,-2.76,0.37,-4.87,5.89,-7.51,-13.40,-0.88,-1.26,-4.29,5.89,-7.51,-13.40,-1.78,-1.75,-3.57,5.89,-7.51,-13.40,-2.46,1.95,-2.45,5.89,-7.51,-13.40,0.98,0.88,-1.96,5.89,-7.51,-13.40,-1.22,1.42,-1.67,5.89,-7.51,-13.40,-0.25,-0.10,-2.64,5.89,-7.51,-13.40,-1.12,-2.73,-8.17,5.89,-8.17,-14.06,-6.92,-8.70,-15.55,5.89,-15.55,-21.44,-14.92,-12.94,-17.58,5.89,-17.58,-23.47,-14.40,-12.08,-14.97,5.89,-17.58,-23.47,-12.57,-10.96,-17.05,5.89,-17.58,-23.47,-12.62,-12.05,-15.86,5.89,-17.58,-23.47,-14.22,-13.56,-15.91,5.89,-17.58,-23.47,-15.15,-12.38,-14.41,5.89,-17.58,-23.47,-14.33,-11.56,-15.54,5.89,-17.58,-23.47,-13.42,-9.34,-12.61,5.89,-17.58,-23.47,-10.69,-10.59,-14.71,5.89,-17.58,-23.47,-14.33,-13.21,-15.56,5.89,-17.58,-23.47,-13.67,-11.84,-14.25,5.89,-17.58,-23.47,-12.47,-10.47,-13.14,5.89,-17.58,-23.47,-12.57,-12.06,-13.42,5.89,-17.58,-23.47,-12.71,-11.29,-13.20,5.89,-17.58,-23.47,-13.07,-10.27,-13.13,5.89,-17.58,-23.47,-11.50,-7.51,-11.12,5.89,-17.58,-23.47,-7.74,-3.62,-13.68,5.89,-17.58,-23.47,-11.87,-10.29,-12.59,5.89,-17.58,-23.47,-11.89,-12.27,-17.42,5.89,-17.58,-23.47,-14.56,-11.60,-15.20,5.89,-17.58,-23.47,-11.82,-8.80,-12.61,5.89,-17.58,-23.47,-9.39,-10.08,-13.88,5.89,-17.58,-23.47,-12.88,-11.34,-15.87,5.89,-17.58,-23.47,-14.76,-12.52,-15.48,5.89,-17.58,-23.47,-14.93,-12.31,-15.55,5.89,-17.58,-23.47,-13.90,-13.52,-17.74,5.89,-17.74,-23.63,-16.63,-9.05,-18.81,5.89,-18.81,-24.70,-12.75,-12.17,-17.26,5.89,-18.81,-24.70,-16.43,-13.61,-16.41,5.89,-18.81,-24.70,-15.64,-15.13,-16.92,5.89,-18.81,-24.70,-16.06,-14.06,-18.17,5.89,-18.81,-24.70,-17.44,-16.51,-18.27,5.89,-18.81,-24.70,-17.15,-16.04,-19.38,5.89,-19.38,-25.27,-19.32,-17.09,-19.79,5.89,-19.79,-25.68,-18.94
JEF,Sell,51.07,45.2585938060965,Open,,,-0.92,-3.76,-0.92,-3.76,-3.76,-3.74,-2.37,-4.15,-0.92,-4.15,-4.15,-2.66,-0.04,-2.94,-0.04,-4.15,-4.15,-2.80,-0.41,-4.41,-0.04,-4.41,-4.41,-4.41,-3.68,-5.95,-0.04,-5.95,-5.95,-3.68,-1.08,-3.58,-0.04,-5.95,-5.95,-2.27,-1.37,-4.43,-0.04,-5.95,-5.95,-1.53,0.29,-2.29,0.29,-5.95,-5.95,0.02,0.51,-2.41,0.51,-5.95,-5.95,-1.04,0.35,-3.21,0.51,-5.95,-5.95,-2.70,-1.61,-3.70,0.51,-5.95,-5.95,-1.78,-0.88,-3.54,0.51,-5.95,-5.95,-1.72,-1.29,-3.04,0.51,-5.95,-5.95,-2.11,-0.29,-3.52,0.51,-5.95,-5.95,-2.74,-2.21,-5.09,0.51,-5.95,-5.95,-3.23,-1.59,-4.82,0.51,-5.95,-5.95,-4.15,-3.39,-6.56,0.51,-6.56,-7.07,-6.21,-3.05,-5.54,0.51,-6.56,-7.07,-3.45,-4.60,-8.32,0.51,-8.32,-8.83,-8.17,-7.26,-11.71,0.51,-11.71,-12.22,-9.05,-10.63,-15.23,0.51,-15.23,-15.74,-13.37,-12.47,-17.25,0.51,-17.25,-17.76,-15.59,-12.92,-17.37,0.51,-17.37,-17.88,-13.37,-13.41,-17.17,0.51,-17.37,-17.88,-16.82,-18.99,-22.52,0.51,-22.52,-23.03,-20.74,-20.95,-24.24,0.51,-24.24,-24.75,-21.30,-21.21,-24.12,0.51,-24.24,-24.75,-21.44,-21.05,-25.28,0.51,-25.28,-25.79,-21.17,-20.42,-23.22,0.51,-25.28,-25.79,-21.60,-22.46,-24.28,0.51,-25.28,-25.79,-22.99,-18.13,-21.40,0.51,-25.28,-25.79,-18.50,-11.45,-18.86,0.51,-25.28,-25.79,-13.45,-0.80,-9.56,0.51,-25.28,-25.79,-3.07,5.09,-1.80,5.09,-25.28,-25.79,3.86,8.73,3.27,8.73,-25.28,-25.79,4.48,4.88,0.84,8.73,-25.28,-25.79,2.13,2.08,-1.55,8.73,-25.28,-25.79,-0.45,-1.45,-5.37,8.73,-25.28,-25.79,-3.04,-3.97,-7.38,8.73,-25.28,-25.79,-7.38,-2.29,-7.58,8.73,-25.28,-25.79,-3.41,1.49,-2.51,8.73,-25.28,-25.79,-0.06,-1.14,-4.52,8.73,-25.28,-25.79,-2.72,-1.80,-4.70,8.73,-25.28,-25.79,-2.00,-0.59,-3.19,8.73,-25.28,-25.79,-2.98,-3.72,-6.76,8.73,-25.28,-25.79,-5.66,-6.32,-12.02,8.73,-25.28,-25.79,-11.87,-8.13,-11.26,8.73,-25.28,-25.79,-9.26,-3.80,-8.58,8.73,-25.28,-25.79,-7.44,-6.93,-9.07,8.73,-25.28,-25.79,-8.05,-8.62,-11.20,8.73,-25.28,-25.79,-11.10,-8.64,-11.89,8.73,-25.28,-25.79,-9.58,-7.09,-9.50,8.73,-25.28,-25.79,-8.83,-7.77,-9.95,8.73,-25.28,-25.79,-9.38,-8.07,-13.08,8.73,-25.28,-25.79,-10.12,-7.38,-13.26,8.73,-25.28,-25.79,-12.06,-6.62,-11.49,8.73,-25.28,-25.79,-7.89,-5.78,-9.91,8.73,-25.28,-25.79,-7.87,-0.74,-8.71,8.73,-25.28,-25.79,-6.91,-6.91,-9.54,8.73,-25.28,-25.79,-9.05,-3.90,-11.30,8.73,-25.28,-25.79,-9.09,-9.65,-11.96,8.73,-25.28,-25.79,-10.03,-9.63,-11.94,8.73,-25.28,-25.79,-10.28,-9.67,-11.42,8.73,-25.28,-25.79,-10.87,-7.85,-10.63,8.73,-25.28,-25.79,-8.30,-7.30,-10.48,8.73,-25.28,-25.79,-7.70,-6.79,-9.28,8.73,-25.28,-25.79,-7.34,-6.72,-9.91,8.73,-25.28,-25.79,-9.38
