Symbol,Buy/Sell,CBT,Target Price,Status,ExitPrice,ExitDate,2026-06-26_DayMaxProfit,2026-06-26_DayMaxLoss,2026-06-26_MaxProfit,2026-06-26_MaxLoss,2026-06-26_MaxDrawdown,2026-06-26_CurrentPnL,2026-06-29_DayMaxProfit,2026-06-29_DayMaxLoss,2026-06-29_MaxProfit,2026-06-29_MaxLoss,2026-06-29_MaxDrawdown,2026-06-29_CurrentPnL,2026-06-30_DayMaxProfit,2026-06-30_DayMaxLoss,2026-06-30_MaxProfit,2026-06-30_MaxLoss,2026-06-30_MaxDrawdown,2026-06-30_CurrentPnL,2026-07-01_DayMaxProfit,2026-07-01_DayMaxLoss,2026-07-01_MaxProfit,2026-07-01_MaxLoss,2026-07-01_MaxDrawdown,2026-07-01_CurrentPnL,2026-07-02_DayMaxProfit,2026-07-02_DayMaxLoss,2026-07-02_MaxProfit,2026-07-02_MaxLoss,2026-07-02_MaxDrawdown,2026-07-02_CurrentPnL,2026-07-06_DayMaxProfit,2026-07-06_DayMaxLoss,2026-07-06_MaxProfit,2026-07-06_MaxLoss,2026-07-06_MaxDrawdown,2026-07-06_CurrentPnL,2026-07-07_DayMaxProfit,2026-07-07_DayMaxLoss,2026-07-07_MaxProfit,2026-07-07_MaxLoss,2026-07-07_MaxDrawdown,2026-07-07_CurrentPnL,2026-07-08_DayMaxProfit,2026-07-08_DayMaxLoss,2026-07-08_MaxProfit,2026-07-08_MaxLoss,2026-07-08_MaxDrawdown,2026-07-08_CurrentPnL,2026-07-09_DayMaxProfit,2026-07-09_DayMaxLoss,2026-07-09_MaxProfit,2026-07-09_MaxLoss,2026-07-09_MaxDrawdown,2026-07-09_CurrentPnL,2026-07-10_DayMaxProfit,2026-07-10_DayMaxLoss,2026-07-10_MaxProfit,2026-07-10_MaxLoss,2026-07-10_MaxDrawdown,2026-07-10_CurrentPnL,2026-07-13_DayMaxProfit,2026-07-13_DayMaxLoss,2026-07-13_MaxProfit,2026-07-13_MaxLoss,2026-07-13_MaxDrawdown,2026-07-13_CurrentPnL,2026-07-14_DayMaxProfit,2026-07-14_DayMaxLoss,2026-07-14_MaxProfit,2026-07-14_MaxLoss,2026-07-14_MaxDrawdown,2026-07-14_CurrentPnL,2026-07-15_DayMaxProfit,2026-07-15_DayMaxLoss,2026-07-15_MaxProfit,2026-07-15_MaxLoss,2026-07-15_MaxDrawdown,2026-07-15_CurrentPnL,2026-07-16_DayMaxProfit,2026-07-16_DayMaxLoss,2026-07-16_MaxProfit,2026-07-16_MaxLoss,2026-07-16_MaxDrawdown,2026-07-16_CurrentPnL,2026-07-17_DayMaxProfit,2026-07-17_DayMaxLoss,2026-07-17_MaxProfit,2026-07-17_MaxLoss,2026-07-17_MaxDrawdown,2026-07-17_CurrentPnL,2026-07-20_DayMaxProfit,2026-07-20_DayMaxLoss,2026-07-20_MaxProfit,2026-07-20_MaxLoss,2026-07-20_MaxDrawdown,2026-07-20_CurrentPnL,2026-07-21_DayMaxProfit,2026-07-21_DayMaxLoss,2026-07-21_MaxProfit,2026-07-21_MaxLoss,2026-07-21_MaxDrawdown,2026-07-21_CurrentPnL,2026-07-22_DayMaxProfit,2026-07-22_DayMaxLoss,2026-07-22_MaxProfit,2026-07-22_MaxLoss,2026-07-22_MaxDrawdown,2026-07-22_CurrentPnL,2026-07-23_DayMaxProfit,2026-07-23_DayMaxLoss,2026-07-23_MaxProfit,2026-07-23_MaxLoss,2026-07-23_MaxDrawdown,2026-07-23_CurrentPnL,2026-07-24_DayMaxProfit,2026-07-24_DayMaxLoss,2026-07-24_MaxProfit,2026-07-24_MaxLoss,2026-07-24_MaxDrawdown,2026-07-24_CurrentPnL,2026-07-27_DayMaxProfit,2026-07-27_DayMaxLoss,2026-07-27_MaxProfit,2026-07-27_MaxLoss,2026-07-27_MaxDrawdown,2026-07-27_CurrentPnL,2026-07-28_DayMaxProfit,2026-07-28_DayMaxLoss,2026-07-28_MaxProfit,2026-07-28_MaxLoss,2026-07-28_MaxDrawdown,2026-07-28_CurrentPnL,2026-07-29_DayMaxProfit,2026-07-29_DayMaxLoss,2026-07-29_MaxProfit,2026-07-29_MaxLoss,2026-07-29_MaxDrawdown,2026-07-29_CurrentPnL,2026-07-30_DayMaxProfit,2026-07-30_DayMaxLoss,2026-07-30_MaxProfit,2026-07-30_MaxLoss,2026-07-30_MaxDrawdown,2026-07-30_CurrentPnL,2026-07-31_DayMaxProfit,2026-07-31_DayMaxLoss,2026-07-31_MaxProfit,2026-07-31_MaxLoss,2026-07-31_MaxDrawdown,2026-07-31_CurrentPnL,2026-08-03_DayMaxProfit,2026-08-03_DayMaxLoss,2026-08-03_MaxProfit,2026-08-03_MaxLoss,2026-08-03_MaxDrawdown,2026-08-03_CurrentPnL,2026-08-04_DayMaxProfit,2026-08-04_DayMaxLoss,2026-08-04_MaxProfit,2026-08-04_MaxLoss,2026-08-04_MaxDrawdown,2026-08-04_CurrentPnL,2026-08-05_DayMaxProfit,2026-08-05_DayMaxLoss,2026-08-05_MaxProfit,2026-08-05_MaxLoss,2026-08-05_MaxDrawdown,2026-08-05_CurrentPnL,2026-08-06_DayMaxProfit,2026-08-06_DayMaxLoss,2026-08-06_MaxProfit,2026-08-06_MaxLoss,2026-08-06_MaxDrawdown,2026-08-06_CurrentPnL,2026-08-07_DayMaxProfit,2026-08-07_DayMaxLoss,2026-08-07_MaxProfit,2026-08-07_MaxLoss,2026-08-07_MaxDrawdown,2026-08-07_CurrentPnL,2026-08-10_DayMaxProfit,2026-08-10_DayMaxLoss,2026-08-10_MaxProfit,2026-08-10_MaxLoss,2026-08-10_MaxDrawdown,2026-08-10_CurrentPnL,2026-08-11_DayMaxProfit,2026-08-11_DayMaxLoss,2026-08-11_MaxProfit,2026-08-11_MaxLoss,2026-08-11_MaxDrawdown,2026-08-11_CurrentPnL,2026-08-12_DayMaxProfit,2026-08-12_DayMaxLoss,2026-08-12_MaxProfit,2026-08-12_MaxLoss,2026-08-12_MaxDrawdown,2026-08-12_CurrentPnL,2026-08-13_DayMaxProfit,2026-08-13_DayMaxLoss,2026-08-13_MaxProfit,2026-08-13_MaxLoss,2026-08-13_MaxDrawdown,2026-08-13_CurrentPnL,2026-08-14_DayMaxProfit,2026-08-14_DayMaxLoss,2026-08-14_MaxProfit,2026-08-14_MaxLoss,2026-08-14_MaxDrawdown,2026-08-14_CurrentPnL,2026-08-17_DayMaxProfit,2026-08-17_DayMaxLoss,2026-08-17_MaxProfit,2026-08-17_MaxLoss,2026-08-17_MaxDrawdown,2026-08-17_CurrentPnL,2026-08-18_DayMaxProfit,2026-08-18_DayMaxLoss,2026-08-18_MaxProfit,2026-08-18_MaxLoss,2026-08-18_MaxDrawdown,2026-08-18_CurrentPnL,2026-08-19_DayMaxProfit,2026-08-19_DayMaxLoss,2026-08-19_MaxProfit,2026-08-19_MaxLoss,2026-08-19_MaxDrawdown,2026-08-19_CurrentPnL,2026-08-20_DayMaxProfit,2026-08-20_DayMaxLoss,2026-08-20_MaxProfit,2026-08-20_MaxLoss,2026-08-20_MaxDrawdown,2026-08-20_CurrentPnL,2026-08-21_DayMaxProfit,2026-08-21_DayMaxLoss,2026-08-21_MaxProfit,2026-08-21_MaxLoss,2026-08-21_MaxDrawdown,2026-08-21_CurrentPnL,2026-08-24_DayMaxProfit,2026-08-24_DayMaxLoss,2026-08-24_MaxProfit,2026-08-24_MaxLoss,2026-08-24_MaxDrawdown,2026-08-24_CurrentPnL,2026-08-25_DayMaxProfit,2026-08-25_DayMaxLoss,2026-08-25_MaxProfit,2026-08-25_MaxLoss,2026-08-25_MaxDrawdown,2026-08-25_CurrentPnL
ABNB,Sell,141.88,135.33423608398436,Open,,,0.09,-4.02,0.09,-4.02,-4.11,-2.59,-2.70,-5.86,0.09,-5.86,-5.95,-3.73,-0.35,-4.18,0.09,-5.86,-5.95,-0.86,-1.44,-4.84,0.09,-5.86,-5.95,-3.83,-3.26,-5.77,0.09,-5.86,-5.95,-4.97,-3.77,-5.58,0.09,-5.86,-5.95,-4.07,-4.37,-5.74,0.09,-5.86,-5.95,-4.88,0.45,-3.73,0.45,-5.86,-5.95,-0.75,0.44,-3.80,0.45,-5.86,-5.95,-3.53,-3.62,-5.23,0.45,-5.86,-5.95,-4.75,-1.35,-5.69,0.45,-5.86,-6.14,-3.14,-1.61,-3.97,0.45,-5.86,-6.14,-3.28,-3.67,-6.25,0.45,-6.25,-6.70,-4.58,-3.69,-6.34,0.45,-6.34,-6.79,-4.17,-2.28,-4.20,0.45,-6.34,-6.79,-2.89,-1.73,-3.47,0.45,-6.34,-6.79,-2.16,-0.80,-2.64,0.45,-6.34,-6.79,-1.56,1.54,-1.83,1.54,-6.34,-6.79,1.29,4.34,2.56,4.34,-6.34,-6.79,3.04,2.62,-0.58,4.34,-6.34,-6.79,0.55,-0.79,-3.63,4.34,-6.34,-7.97,-3.51,-4.38,-7.97,4.34,-7.97,-12.31,-7.92,-6.78,-10.30,4.34,-10.30,-14.64,-7.84,-5.43,-7.28,4.34,-10.30,-14.64,-7.19,-5.45,-7.58,4.34,-10.30,-14.64,-6.79,-5.74,-8.94,4.34,-10.30,-14.64,-6.17,-4.77,-6.56,4.34,-10.30,-14.64,-5.67,-6.33,-9.42,4.34,-10.30,-14.64,-7.48,-4.84,-8.39,4.34,-10.30,-14.64,-6.88,-15.20,-25.80,4.34,-25.80,-30.14,-25.51,-25.06,-31.09,4.34,-31.09,-35.43,-30.18,-25.78,-31.89,4.34,-31.89,-36.23,-30.38,-26.35,-29.76,4.34,-31.89,-36.23,-26.93,-26.59,-30.62,4.34,-31.89,-36.23,-30.48,-29.45,-31.78,4.34,-31.89,-36.23,-29.73,-26.05,-29.79,4.34,-31.89,-36.23,-26.37,-26.92,-31.17,4.34,-31.89,-36.23,-29.16,-29.39,-33.35,4.34,-33.35,-37.69,-31.37,-29.16,-31.66,4.34,-33.35,-37.69,-30.39,-29.91,-32.93,4.34,-33.35,-37.69,-32.01,-32.88,-36.35,4.34,-36.35,-40.69,-34.06,-33.23,-34.87,4.34,-36.35,-40.69,-34.27
AXON,Sell,444.73,415.1145217285156,Open,,,1.06,-7.29,1.06,-7.29,-8.36,-4.52,-9.29,-18.00,1.06,-18.00,-19.06,-14.81,-16.95,-26.38,1.06,-26.38,-27.44,-26.06,-26.06,-37.38,1.06,-37.38,-38.44,-33.56,-29.48,-35.59,1.06,-37.38,-38.44,-34.25,-30.63,-40.30,1.06,-40.30,-41.36,-39.94,-40.31,-49.54,1.06,-49.54,-50.60,-44.01,-33.82,-41.88,1.06,-49.54,-50.60,-34.87,-29.30,-32.85,1.06,-49.54,-50.60,-30.87,-24.93,-32.22,1.06,-49.54,-50.60,-27.22,-22.39,-29.97,1.06,-49.54,-50.60,-23.00,-18.39,-25.73,1.06,-49.54,-50.60,-23.05,-20.19,-25.92,1.06,-49.54,-50.60,-21.67,-17.08,-22.62,1.06,-49.54,-50.60,-21.82,-14.03,-21.02,1.06,-49.54,-50.60,-14.74,-12.46,-19.67,1.06,-49.54,-50.60,-18.61,-14.69,-19.92,1.06,-49.54,-50.60,-14.94,-10.19,-15.00,1.06,-49.54,-50.60,-10.51,-9.22,-12.43,1.06,-49.54,-50.60,-10.61,-9.62,-13.71,1.06,-49.54,-50.60,-12.95,-15.63,-19.85,1.06,-49.54,-50.60,-18.16,-17.02,-23.91,1.06,-49.54,-50.60,-23.14,-18.31,-26.87,1.06,-49.54,-50.60,-19.44,-13.04,-18.28,1.06,-49.54,-50.60,-18.12,-15.75,-19.39,1.06,-49.54,-50.60,-18.67,-22.85,-29.84,1.06,-49.54,-50.60,-29.49,-30.47,-36.75,1.06,-49.54,-50.60,-36.53,-33.81,-38.79,1.06,-49.54,-50.60,-37.05,-16.06,-41.26,1.06,-49.54,-50.60,-17.48,-18.05,-28.77,1.06,-49.54,-50.60,-28.39,-27.48,-34.63,1.06,-49.54,-50.60,-34.09,-28.77,-44.47,1.06,-49.54,-50.60,-43.08,-33.61,-44.51,1.06,-49.54,-50.60,-34.86,-32.69,-39.22,1.06,-49.54,-50.60,-38.42,-35.25,-39.98,1.06,-49.54,-50.60,-37.80,-35.19,-39.57,1.06,-49.54,-50.60,-35.88,-33.57,-40.78,1.06,-49.54,-50.60,-39.38,-38.88,-46.52,1.06,-49.54,-50.60,-45.19,-37.90,-44.81,1.06,-49.54,-50.60,-38.12,-35.76,-43.09,1.06,-49.54,-50.60,-41.15,-33.81,-42.77,1.06,-49.54,-50.60,-34.37,-32.83,-39.59,1.06,-49.54,-50.60,-37.89
ILMN,Sell,177.65,161.45104168701172,Open,,,2.48,-1.28,2.48,-1.28,-3.77,0.62,1.42,-2.04,2.48,-2.04,-4.52,-1.94,1.62,-1.89,2.48,-2.04,-4.52,1.02,1.15,-4.08,2.48,-4.08,-6.56,-3.51,-3.80,-6.65,2.48,-6.65,-9.13,-6.21,-4.46,-9.82,2.48,-9.82,-12.30,-9.39,-6.44,-10.70,2.48,-10.70,-13.18,-7.94,-3.95,-8.00,2.48,-10.70,-13.18,-5.72,-6.10,-10.31,2.48,-10.70,-13.18,-9.07,-5.78,-9.01,2.48,-10.70,-13.18,-7.06,-4.86,-7.35,2.48,-10.70,-13.18,-6.98,-5.31,-9.30,2.48,-10.70,-13.18,-7.63,-3.59,-8.00,2.48,-10.70,-13.18,-5.35,-3.88,-7.18,2.48,-10.70,-13.18,-7.09,-3.61,-7.09,2.48,-10.70,-13.18,-5.07,-3.43,-5.89,2.48,-10.70,-13.18,-3.96,-0.69,-8.57,2.48,-10.70,-13.18,-8.38,-5.83,-9.57,2.48,-10.70,-13.18,-7.44,-8.54,-12.10,2.48,-12.10,-14.58,-10.81,-7.84,-11.46,2.48,-12.10,-14.58,-9.25,-6.11,-9.79,2.48,-12.10,-14.58,-6.65,-5.64,-9.76,2.48,-12.10,-14.58,-8.63,-6.65,-10.71,2.48,-12.10,-14.58,-9.67,-9.48,-15.66,2.48,-15.66,-18.14,-15.45,-8.46,-15.92,2.48,-15.92,-18.40,-15.45,-11.42,-16.52,2.48,-16.52,-19.00,-11.55,-10.33,-14.52,2.48,-16.52,-19.00,-14.28,-10.94,-14.69,2.48,-16.52,-19.00,-12.51,-5.29,-10.74,2.48,-16.52,-19.00,-9.05,-5.52,-10.35,2.48,-16.52,-19.00,-5.80,-5.06,-8.89,2.48,-16.52,-19.00,-7.96,-5.62,-8.71,2.48,-16.52,-19.00,-8.55,-6.52,-8.95,2.48,-16.52,-19.00,-8.59,-5.51,-9.48,2.48,-16.52,-19.00,-8.44,-5.83,-8.52,2.48,-16.52,-19.00,-7.45,-6.36,-9.12,2.48,-16.52,-19.00,-8.72,-5.57,-8.54,2.48,-16.52,-19.00,-5.99,-8.46,-15.49,2.48,-16.52,-19.00,-15.40,-12.75,-24.02,2.48,-24.02,-26.50,-20.03,-17.37,-24.08,2.48,-24.08,-26.56,-23.50,-19.54,-26.07,2.48,-26.07,-28.55,-25.65,-22.37,-27.69,2.48,-27.69,-30.17,-26.65
WFRD,Buy,84.84,94.39,TP Hit,94.39,2026-08-11,-1.22,-4.43,-1.22,-4.43,-4.43,-2.46,-0.11,-4.92,-0.11,-4.92,-4.92,-4.62,-2.76,-5.99,-0.11,-5.99,-5.99,-3.94,-3.68,-5.95,-0.11,-5.99,-5.99,-5.46,-1.93,-4.76,-0.11,-5.99,-5.99,-2.16,0.76,-1.85,0.76,-5.99,-5.99,-1.11,-0.01,-2.20,0.76,-5.99,-5.99,-1.73,-0.18,-3.87,0.76,-5.99,-5.99,-1.06,0.19,-3.16,0.76,-5.99,-5.99,-2.43,-0.31,-2.98,0.76,-5.99,-5.99,-0.57,0.97,-4.43,0.97,-5.99,-5.99,-4.41,-2.23,-4.59,0.97,-5.99,-5.99,-3.34,-2.31,-6.57,0.97,-6.57,-7.54,-3.57,-3.06,-5.36,0.97,-6.57,-7.54,-5.21,-4.74,-6.98,0.97,-6.98,-7.95,-4.88,-4.22,-8.13,0.97,-8.13,-9.10,-7.83,-1.19,-8.42,0.97,-8.42,-9.39,-1.79,8.06,2.43,8.06,-8.42,-9.39,2.68,3.25,-0.89,8.06,-8.42,-9.39,0.90,5.43,0.84,8.06,-8.42,-9.39,4.53,7.40,1.04,8.06,-8.42,-9.39,1.27,1.91,-1.64,8.06,-8.42,-9.70,-1.49,2.11,-3.15,8.06,-8.42,-11.21,-2.98,-0.05,-2.59,8.06,-8.42,-11.21,-0.15,4.16,-1.26,8.06,-8.42,-11.21,3.48,4.40,0.42,8.06,-8.42,-11.21,4.14,6.55,3.81,8.06,-8.42,-11.21,5.40,7.06,2.99,8.06,-8.42,-11.21,3.17,7.62,3.47,8.06,-8.42,-11.21,4.86,5.16,1.53,8.06,-8.42,-11.21,2.33,9.71,3.31,9.71,-8.42,-11.21,9.50,11.26,8.73,11.26,-8.42,-11.21,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRSH,Sell,9.17,8.88667991256714,Open,,,-0.87,-7.96,-0.87,-7.96,-7.96,-7.42,-8.40,-11.65,-0.87,-11.65,-11.65,-11.34,-9.05,-11.83,-0.87,-11.83,-11.83,-10.36,-12.32,-15.92,-0.87,-15.92,-15.92,-13.52,-11.89,-15.16,-0.87,-15.92,-15.92,-12.76,-9.81,-14.01,-0.87,-15.92,-15.92,-10.91,-11.78,-17.97,-0.87,-17.97,-17.97,-13.20,-9.16,-12.70,-0.87,-17.97,-17.97,-10.91,-6.35,-13.63,-0.87,-17.97,-17.97,-13.41,-10.03,-16.63,-0.87,-17.97,-17.97,-12.98,-13.79,-20.01,-0.87,-20.01,-20.01,-18.10,-12.54,-18.48,-0.87,-20.01,-20.01,-14.18,-15.21,-18.81,-0.87,-20.01,-20.01,-15.70,-14.45,-20.39,-0.87,-20.39,-20.39,-19.41,-16.90,-20.56,-0.87,-20.56,-20.56,-18.76,-15.92,-22.30,-0.87,-22.30,-22.30,-20.50,-15.38,-20.94,-0.87,-22.30,-22.30,-16.58,-7.91,-16.41,-0.87,-22.30,-22.30,-9.71,-6.49,-12.87,-0.87,-22.30,-22.30,-6.54,-8.72,-12.87,-0.87,-22.30,-22.30,-12.00,-14.83,-21.21,-0.87,-22.30,-22.30,-17.99,-18.10,-23.17,-0.87,-23.17,-23.17,-21.92,-18.76,-28.03,-0.87,-28.03,-28.03,-26.61,-18.59,-24.10,-0.87,-28.03,-28.03,-22.79,-20.61,-24.92,-0.87,-28.03,-28.03,-23.83,-27.64,-31.62,-0.87,-31.62,-31.62,-28.35,-25.95,-32.12,-0.87,-32.12,-32.12,-31.30,-25.19,-33.04,-0.87,-33.04,-33.04,-25.63,-18.56,-27.43,-0.87,-33.04,-33.04,-26.39,-27.10,-31.08,-0.87,-33.04,-33.04,-29.12,-25.74,-31.30,-0.87,-33.04,-33.04,-30.64,-28.14,-31.68,-0.87,-33.04,-33.04,-30.53,-26.06,-29.44,-0.87,-33.04,-33.04,-26.99,-26.90,-39.59,-0.87,-39.59,-39.59,-38.28,-34.68,-39.04,-0.87,-39.59,-39.59,-38.06,-32.82,-36.97,-0.87,-39.59,-39.59,-34.46,-35.69,-41.88,-0.87,-41.88,-41.88,-38.82,-38.28,-44.55,-0.87,-44.55,-44.55,-42.53,-40.24,-43.18,-0.87,-44.55,-44.55,-41.88,-38.93,-43.24,-0.87,-44.55,-44.55,-41.55,-40.24,-44.77,-0.87,-44.77,-44.77,-43.84,-39.31,-44.27,-0.87,-44.77,-44.77,-40.24
WEN,Sell,7.33,6.822640155792237,Open,,,1.50,-12.55,1.50,-12.55,-14.05,-6.41,-1.09,-12.96,1.50,-12.96,-14.46,-12.69,-6.68,-15.14,1.50,-15.14,-16.64,-13.10,-11.87,-22.51,1.50,-22.51,-24.01,-21.96,-13.64,-28.92,1.50,-28.92,-30.42,-17.33,-6.55,-18.96,1.50,-28.92,-30.42,-7.78,-5.05,-11.19,1.50,-28.92,-30.42,-6.14,-0.41,-6.41,1.50,-28.92,-30.42,-1.64,-0.14,-3.96,1.50,-28.92,-30.42,-3.55,-2.73,-6.41,1.50,-28.92,-30.42,-3.00,-1.64,-5.32,1.50,-28.92,-30.42,-2.32,-0.68,-2.46,1.50,-28.92,-30.42,-1.23,-0.27,-2.86,1.50,-28.92,-30.42,-1.64,-1.64,-7.09,1.50,-28.92,-30.42,-6.82,-3.82,-9.55,1.50,-28.92,-30.42,-5.87,-4.09,-7.64,1.50,-28.92,-30.42,-7.09,-3.68,-7.50,1.50,-28.92,-30.42,-4.09,-0.14,-5.59,1.50,-28.92,-30.42,-0.95,3.41,0.14,3.41,-28.92,-30.42,2.18,4.91,0.82,4.91,-28.92,-30.42,4.64,3.82,-2.46,4.91,-28.92,-30.42,0.27,0.00,-4.91,4.91,-28.92,-30.42,-4.64,-2.59,-6.96,4.91,-28.92,-30.42,-4.37,0.68,-5.46,4.91,-28.92,-30.42,-0.41,0.95,-0.95,4.91,-28.92,-30.42,-0.41,-1.23,-3.82,4.91,-28.92,-30.42,-2.73,-2.32,-5.59,4.91,-28.92,-30.42,-4.91,-4.77,-9.00,4.91,-28.92,-30.42,-9.00,0.00,-7.09,4.91,-28.92,-30.42,-0.82,3.68,-5.46,4.91,-28.92,-30.42,-4.91,1.77,-2.86,4.91,-28.92,-30.42,0.41,1.23,-3.55,4.91,-28.92,-30.42,-3.00,-2.32,-20.05,4.91,-28.92,-30.42,-18.14,-14.19,-18.83,4.91,-28.92,-30.42,-18.01,-15.96,-18.83,4.91,-28.92,-30.42,-17.87,-15.42,-18.28,4.91,-28.92,-30.42,-17.60,-13.78,-16.92,4.91,-28.92,-30.42,-15.14,-16.23,-22.65,4.91,-28.92,-30.42,-21.83,-18.14,-21.28,4.91,-28.92,-30.42,-20.19,-19.10,-23.33,4.91,-28.92,-30.42,-22.92,-20.19,-22.92,4.91,-28.92,-30.42,-20.60,-20.19,-24.69,4.91,-28.92,-30.42,-24.42
HP,Buy,34.01,36.51,TP Hit,36.51,2026-08-06,-0.35,-3.18,-0.35,-3.18,-3.18,-0.62,-0.18,-2.82,-0.18,-3.18,-3.18,-1.94,-0.74,-3.79,-0.18,-3.79,-3.79,-3.73,-2.38,-9.59,-0.18,-9.59,-9.59,-9.09,-6.79,-9.06,-0.18,-9.59,-9.59,-7.97,-6.47,-10.61,-0.18,-10.61,-10.61,-10.23,-5.35,-9.11,-0.18,-10.61,-10.61,-6.41,-1.91,-5.50,-0.18,-10.61,-10.61,-2.97,-3.20,-5.50,-0.18,-10.61,-10.61,-3.70,-1.85,-3.32,-0.18,-10.61,-10.61,-2.00,1.85,-0.79,1.85,-10.61,-10.61,-0.12,1.94,-1.56,1.94,-10.61,-10.61,-0.79,0.15,-4.15,1.94,-10.61,-10.61,-1.82,0.24,-2.79,1.94,-10.61,-10.61,-1.73,0.76,-1.73,1.94,-10.61,-10.61,0.38,0.91,-1.00,1.94,-10.61,-10.61,-0.94,2.21,-1.12,2.21,-10.61,-10.61,1.71,4.44,2.56,4.44,-10.61,-10.61,3.62,6.06,2.68,6.06,-10.61,-10.61,3.12,5.65,2.50,6.06,-10.61,-10.61,3.91,3.91,-1.26,6.06,-10.61,-10.61,-1.12,-0.03,-4.20,6.06,-10.61,-10.61,-2.65,1.50,-2.21,6.06,-10.61,-10.61,-1.62,-0.06,-2.29,6.06,-10.61,-10.61,-0.71,2.32,-1.06,6.06,-10.61,-10.61,1.65,0.62,-2.09,6.06,-10.61,-10.61,0.44,2.15,-1.00,6.06,-10.61,-10.61,1.41,1.82,-2.18,6.06,-10.61,-10.61,-2.15,7.35,1.09,7.35,-10.61,-10.61,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
